trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
1,42,0,21,42,25,-4,0,1,13.2302469488647,-11.7697530511353,27,1,-4.78721890122403,0.499573014517506,-2.43556457252956
2,25,-50,-12.5,75,0,-12.5,0,1,-10.9728713970041,-10.9728713970041,27,1,-13.287218901224,0.499573014517506,-6.68193519592836
1,54,0,27,54,15,12,1,0,15.1328311797832,0.132831179783164,27,1,11.212781098776,0.499573014517506,5.55760365975055
3,0,-63,-31.5,63,-20,-11.5,0,1,-19.0845729901526,0.915427009847448,27,1,-12.287218901224,0.499573014517506,-6.18236218141085
3,0,-42,-21,42,-25,4,1,0,-14.8712726007173,10.1287273992827,27,1,3.21278109877598,0.499573014517506,1.5610195436105
3,0,-95,-47.5,95,-30,-17.5,0,1,-1123.58547086958,-1093.58547086958,28,0,-18.287218901224,-0.500426985482494,9.10741863270813
3,0,-62,-31,62,-25,-6,0,1,-209.530451226023,-184.530451226023,28,0,-6.78721890122403,-0.500426985482494,3.35250829965946
1,30,0,15,30,15,0,0,1,14.2393539162478,-0.760646083752226,28,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,74,0,37,74,30,7,1,0,32.5967109937566,2.59671099375664,28,0,6.21278109877597,-0.500426985482494,-3.15304251161296
3,0,-74,-37,74,-30,-7,0,1,-388.812588205432,-358.812588205432,28,0,-7.78721890122403,-0.500426985482494,3.85293528514195
3,0,-27,-13.5,27,-15,1.5,1,0,-28.4529147157521,-13.4529147157521,28,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,75,-48,13.5,123,0,13.5,1,0,-115.566774131303,-115.566774131303,28,0,12.712781098776,-0.500426985482494,-6.40581791724917
2,55,-74,-9.5,129,0,-9.5,1,0,-560.744601396346,-560.744601396346,28,0,-10.287218901224,-0.500426985482494,5.10400274884818
3,0,-25,-12.5,25,-10,-2.5,1,0,-24.8067242361476,-14.8067242361476,28,0,-3.28721890122402,-0.500426985482494,1.60101385047073
2,55,-74,-9.5,129,0,-9.5,0,1,-560.744601396346,-560.744601396346,28,0,-10.287218901224,-0.500426985482494,5.10400274884818
2,55,-28,13.5,83,0,13.5,1,0,-25.7248748004271,-25.7248748004271,28,0,12.712781098776,-0.500426985482494,-6.40581791724917
2,55,-49,3,104,0,3,0,1,-123.570300643073,-123.570300643073,28,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,72,0,36,72,20,16,0,1,31.8221802758648,11.8221802758648,28,0,15.212781098776,-0.500426985482494,-7.6568853809554
2,15,-5,5,20,0,5,1,0,2.17000226442718,2.17000226442718,28,0,4.21278109877597,-0.500426985482494,-2.15218854064797
3,0,-22,-11,22,-10,-1,1,0,-19.9744829119995,-9.97448291199949,28,0,-1.78721890122402,-0.500426985482494,0.850373372246989
1,33,0,16.5,33,15,1.5,1,0,15.5827753947031,0.582775394703114,28,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,75,-48,13.5,123,0,13.5,0,1,-115.566774131303,-115.566774131303,28,0,12.712781098776,-0.500426985482494,-6.40581791724917
2,55,-110,-27.5,165,0,-27.5,0,1,-4396.91253770134,-4396.91253770134,28,0,-28.287218901224,-0.500426985482494,14.1116884875331
3,0,-54,-27,54,-15,-12,0,1,-137.443594335382,-122.443594335382,28,0,-12.787218901224,-0.500426985482494,6.35507021255442
3,0,-17,-8.5,17,-10,1.5,0,1,-13.362922981575,-3.36292298157501,28,0,0.712781098775975,-0.500426985482494,-0.400694091459245
1,54,0,27,54,15,12,0,1,24.601927615038,9.60192761503805,28,0,11.212781098776,-0.500426985482494,-5.65517743902543
1,32,0,16,32,10,6,1,0,15.1365346428061,5.1365346428061,28,0,5.21278109877597,-0.500426985482494,-2.65261552613047
2,55,-55,0,110,0,0,0,1,-180.386684193871,-180.386684193871,28,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,25,-50,-12.5,75,0,-12.5,0,1,-133.516207021292,-133.516207021292,28,0,-13.287218901224,-0.500426985482494,6.60528370529567
3,0,-84,-42,84,-20,-22,0,1,-645.864687112944,-625.864687112944,28,0,-22.787218901224,-0.500426985482494,11.3593400673794
3,0,-75,-37.5,75,-15,-22.5,0,1,-409.154300189091,-394.154300189091,28,0,-23.287218901224,-0.500426985482494,11.6095535601206
2,25,-34,-4.5,59,0,-4.5,1,0,-44.8425894845953,-44.8425894845953,28,0,-5.28721890122403,-0.500426985482494,2.60186782143572
2,15,-30,-7.5,45,0,-7.5,1,0,-34.2696406962014,-34.2696406962014,28,0,-8.28721890122402,-0.500426985482494,4.1031487778832
2,55,-61,-3,116,0,-3,0,1,-260.116530915107,-260.116530915107,28,0,-3.78721890122402,-0.500426985482494,1.85122734321198
1,126,0,63,126,30,33,1,0,50.9438990610063,20.9438990610063,28,0,32.212781098776,-0.500426985482494,-16.1641441341578
2,75,-75,0,150,0,0,0,1,-594.058274970005,-594.058274970005,28,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,27,0,13.5,27,15,-1.5,0,1,12.8817521962814,-2.11824780371858,28,0,-2.28721890122402,-0.500426985482494,1.10058686498824
3,0,-150,-75,150,-30,-45,0,1,-17472.3748705832,-17442.3748705832,28,0,-45.787218901224,-0.500426985482494,22.8691607334767
1,56,0,28,56,25,3,1,0,25.4268236174019,0.426823617401919,28,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,126,0,63,126,30,33,1,0,50.9438990610063,20.9438990610063,28,0,32.212781098776,-0.500426985482494,-16.1641441341578
1,50,0,25,50,20,5,1,0,22.9347113186847,2.93471131868466,28,0,4.21278109877597,-0.500426985482494,-2.15218854064797
3,0,-37,-18.5,37,-15,-3.5,0,1,-53.2677951245606,-38.2677951245606,28,0,-4.28721890122403,-0.500426985482494,2.10144083595322
2,15,-3,6,18,0,6,1,0,3.42409317510904,3.42409317510904,28,0,5.21278109877597,-0.500426985482494,-2.65261552613047
2,55,-19,18,74,0,18,0,1,-8.5772639669225,-8.5772639669225,28,0,17.212781098776,-0.500426985482494,-8.65773935192039
1,79,0,39.5,79,25,14.5,1,0,34.5094829811899,9.50948298118993,28,0,13.712781098776,-0.500426985482494,-6.90624490273166
1,90,0,45,90,25,20,0,1,922.38046741987,897.38046741987,28,1,19.212781098776,0.499573014517506,9.5541877758906
2,15,-20,-2.5,35,0,-2.5,1,0,6.64011679514844,6.64011679514844,28,1,-3.28721890122402,0.499573014517506,-1.6862050507533
3,0,-44,-22,44,-20,-2,1,0,-63.2862760015987,-43.2862760015987,28,1,-2.78721890122402,0.499573014517506,-1.43641854349454
1,47,0,23.5,47,15,8.5,0,1,96.3851361895238,81.3851361895238,28,1,7.71278109877597,0.499573014517506,3.80909810893927
1,60,0,30,60,30,0,1,0,195.022104845441,165.022104845441,28,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,47,0,23.5,47,15,8.5,1,0,96.3851361895238,81.3851361895238,28,1,7.71278109877597,0.499573014517506,3.80909810893927
2,75,-58,8.5,133,0,8.5,1,0,826.153638023568,826.153638023568,28,1,7.71278109877597,0.499573014517506,3.80909810893927
1,125,0,62.5,125,25,37.5,1,0,5449.72060898851,5424.72060898851,28,1,36.712781098776,0.499573014517506,18.296715529947
2,25,-5,10,30,0,10,1,0,27.7686553109811,27.7686553109811,28,1,9.21278109877598,0.499573014517506,4.55845763071553
2,15,-8,3.5,23,0,3.5,1,0,9.21829073438844,9.21829073438844,28,1,2.71278109877598,0.499573014517506,1.31123303635174
3,0,-95,-47.5,95,-30,-17.5,0,1,-622.225970897595,-592.225970897595,28,1,-18.287218901224,0.499573014517506,-9.17980026851589
2,55,-35,10,90,0,10,1,0,228.600698871917,228.600698871917,28,1,9.21278109877598,0.499573014517506,4.55845763071553
2,55,-110,-27.5,165,0,-27.5,0,1,227.687455488553,227.687455488553,28,1,-28.287218901224,0.499573014517506,-14.175530413691
1,28,0,14,28,10,4,1,0,30.815564723412,20.815564723412,28,1,3.21278109877598,0.499573014517506,1.5610195436105
2,75,-150,-37.5,225,0,-37.5,0,1,825.932693110165,825.932693110165,28,1,-38.287218901224,0.499573014517506,-19.171260558866
2,15,-17,-1,32,0,-1,1,0,7.11742721189525,7.11742721189525,28,1,-1.78721890122402,0.499573014517506,-0.936845528977036
2,55,-19,18,74,0,18,1,0,230.16402736659,230.16402736659,28,1,17.212781098776,0.499573014517506,8.55504174685558
1,40,0,20,40,20,0,1,0,64.7358904322963,44.7358904322963,28,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,15,-30,-7.5,45,0,-7.5,1,0,5.56107388666695,5.56107388666695,28,1,-8.28721890122402,0.499573014517506,-4.18407012334083
3,0,-95,-47.5,95,-30,-17.5,0,1,-622.225970897595,-592.225970897595,28,1,-18.287218901224,0.499573014517506,-9.17980026851589
2,55,-55,0,110,0,0,0,1,227.945601900025,227.945601900025,28,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,55,-28,13.5,83,0,13.5,1,0,229.101500581219,229.101500581219,28,1,12.712781098776,0.499573014517506,6.30696318152681
3,0,-32,-16,32,-10,-6,0,1,-33.6077550802151,-23.6077550802151,28,1,-6.78721890122403,0.499573014517506,-3.43471060156457
1,37,0,18.5,37,15,3.5,1,0,54.2432797066627,39.2432797066627,28,1,2.71278109877598,0.499573014517506,1.31123303635174
2,75,-150,-37.5,225,0,-37.5,1,0,825.932693110165,825.932693110165,28,1,-38.287218901224,0.499573014517506,-19.171260558866
1,50,0,25,50,25,0,1,0,113.771240233731,88.7712402337308,28,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-46,-23,46,-25,2,0,1,-69.8467335518476,-44.8467335518476,28,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-55,-27.5,55,-30,2.5,1,0,-107.206971215888,-77.2069712158879,28,1,1.71278109877598,0.499573014517506,0.811660021834236
3,0,-50,-25,50,-10,-15,0,1,-84.7333903744308,-74.7333903744308,28,1,-15.787218901224,0.499573014517506,-7.93086773222212
3,0,-84,-42,84,-20,-22,0,1,-388.492723204877,-368.492723204877,28,1,-22.787218901224,0.499573014517506,-11.4278788338447
1,62,0,31,62,25,6,1,0,216.800643195904,191.800643195904,28,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-79,-39.5,79,-25,-14.5,0,1,-312.973161619469,-287.973161619469,28,1,-15.287218901224,0.499573014517506,-7.68108122496337
1,100,0,50,100,20,30,1,0,1534.87588600391,1514.87588600391,28,1,29.212781098776,0.499573014517506,14.5499179210657
1,42,0,21,42,15,6,1,0,72.6680474468614,57.6680474468614,28,1,5.21278109877597,0.499573014517506,2.56016557264551
1,70,0,35,70,25,10,0,1,329.653611031969,304.653611031969,28,1,9.21278109877598,0.499573014517506,4.55845763071553
1,74,0,37,74,30,7,1,0,405.662232140185,375.662232140185,28,1,6.21278109877597,0.499573014517506,3.05973858716301
3,0,-44,-22,44,-20,-2,0,1,-63.2862760015987,-43.2862760015987,28,1,-2.78721890122402,0.499573014517506,-1.43641854349454
1,100,0,50,100,20,30,1,0,1534.87588600391,1514.87588600391,28,1,29.212781098776,0.499573014517506,14.5499179210657
2,15,-3,6,18,0,6,1,0,11.0033272095826,11.0033272095826,28,1,5.21278109877597,0.499573014517506,2.56016557264551
2,55,-110,-27.5,165,0,-27.5,0,1,227.687455488553,227.687455488553,28,1,-28.287218901224,0.499573014517506,-14.175530413691
3,0,-37,-18.5,37,-15,-3.5,0,1,-49.9111587975714,-34.9111587975714,29,0,-4.28721890122403,-0.500426985482494,2.10144083595322
3,0,-47,-23.5,47,-15,-8.5,0,1,-86.2404812019846,-71.2404812019846,29,0,-9.28721890122402,-0.500426985482494,4.60357576336569
1,74,0,37,74,30,7,1,0,676.989310289882,646.989310289882,29,0,6.21278109877597,-0.500426985482494,-3.15304251161296
1,25,0,12.5,25,10,2.5,1,0,28.777317151838,18.777317151838,29,0,1.71278109877598,-0.500426985482494,-0.901121076941739
2,40,-31,4.5,71,0,4.5,1,0,8.80258955583619,8.80258955583619,29,0,3.71278109877598,-0.500426985482494,-1.90197504790673
2,75,-58,8.5,133,0,8.5,1,0,24.1658923108869,24.1658923108869,29,0,7.71278109877597,-0.500426985482494,-3.9036829898367
2,75,-58,8.5,133,0,8.5,1,0,24.1658923108869,24.1658923108869,29,0,7.71278109877597,-0.500426985482494,-3.9036829898367
3,0,-67,-33.5,67,-30,-3.5,0,1,-237.369576388358,-207.369576388358,29,0,-4.28721890122403,-0.500426985482494,2.10144083595322
1,50,0,25,50,20,5,1,0,156.05525627426,136.05525627426,29,0,4.21278109877597,-0.500426985482494,-2.15218854064797
1,22,0,11,22,10,1,1,0,22.7011770242187,12.7011770242187,29,0,0.212781098775975,-0.500426985482494,-0.150480598717998
2,25,-25,0,50,0,0,1,0,2.03572374416067,2.03572374416067,29,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,25,-13,6,38,0,6,1,0,7.33999798657864,7.33999798657864,29,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,32,0,16,32,10,6,1,0,47.9772993724132,37.9772993724132,29,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,95,0,47.5,95,30,17.5,1,0,2381.23212737827,2351.23212737827,29,0,16.712781098776,-0.500426985482494,-8.40752585917914
3,0,-50,-25,50,-10,-15,0,1,-100.910316220506,-90.9103162205061,29,0,-15.787218901224,-0.500426985482494,7.8563511690019
3,0,-72,-36,72,-20,-16,0,1,-303.069036994822,-283.069036994822,29,0,-16.787218901224,-0.500426985482494,8.35677815448439
3,0,-62,-31,62,-25,-6,0,1,-185.429497996557,-160.429497996557,29,0,-6.78721890122403,-0.500426985482494,3.35250829965946
1,17,0,8.5,17,10,-1.5,1,0,14.6993883759226,4.69938837592257,29,0,-2.28721890122402,-0.500426985482494,1.10058686498824
1,79,0,39.5,79,25,14.5,1,0,914.339471996598,889.339471996598,29,0,13.712781098776,-0.500426985482494,-6.90624490273166
1,56,0,28,56,20,8,0,1,226.575348218811,206.575348218811,29,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,70,0,35,70,25,10,1,0,531.885876107236,506.885876107236,29,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,70,0,35,70,25,10,0,1,531.885876107236,506.885876107236,29,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,32,0,16,32,10,6,1,0,47.9772993724132,37.9772993724132,29,0,5.21278109877597,-0.500426985482494,-2.65261552613047
3,0,-63,-31.5,63,-20,-11.5,0,1,-194.864674249588,-174.864674249588,29,0,-12.287218901224,-0.500426985482494,6.10485671981317
2,15,-20,-2.5,35,0,-2.5,0,1,-1.49947134739328,-1.49947134739328,29,0,-3.28721890122402,-0.500426985482494,1.60101385047073
1,36,0,18,36,10,8,1,0,63.1202109771798,53.1202109771798,29,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,95,0,47.5,95,30,17.5,1,0,2381.23212737827,2351.23212737827,29,0,16.712781098776,-0.500426985482494,-8.40752585917914
1,22,0,11,22,10,1,1,0,22.7011770242187,12.7011770242187,29,0,0.212781098775975,-0.500426985482494,-0.150480598717998
1,36,0,18,36,20,-2,1,0,63.1202109771798,43.1202109771798,29,0,-2.78721890122402,-0.500426985482494,1.35080035772948
2,25,-5,10,30,0,10,1,0,11.1131360215382,11.1131360215382,29,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,42,0,21,42,25,-4,0,1,93.7905999737225,68.7905999737225,29,0,-4.78721890122403,-0.500426985482494,2.35165432869447
3,0,-79,-39.5,79,-25,-14.5,0,1,-425.282467794476,-400.282467794476,29,0,-15.287218901224,-0.500426985482494,7.60613767626065
3,0,-63,-31.5,63,-20,-11.5,0,1,-194.864674249588,-174.864674249588,29,0,-12.287218901224,-0.500426985482494,6.10485671981317
3,0,-33,-16.5,33,-15,-1.5,0,1,-39.5338724392964,-24.5338724392964,29,0,-2.28721890122402,-0.500426985482494,1.10058686498824
2,55,-28,13.5,83,0,13.5,0,1,20.257838989523,20.257838989523,29,0,12.712781098776,-0.500426985482494,-6.40581791724917
2,40,-80,-20,120,0,-20,0,1,-8.34995118184876,-8.34995118184876,29,0,-20.787218901224,-0.500426985482494,10.3584860964144
3,0,-33,-16.5,33,-15,-1.5,1,0,-39.5338724392964,-24.5338724392964,29,0,-2.28721890122402,-0.500426985482494,1.10058686498824
1,44,0,22,44,20,2,0,1,106.698775007869,86.6987750078692,29,0,1.21278109877598,-0.500426985482494,-0.650907584200492
1,62,0,31,62,25,6,0,1,327.333814792368,302.333814792368,29,0,5.21278109877597,-0.500426985482494,-2.65261552613047
2,55,-11,22,66,0,22,1,0,27.7497572340711,27.7497572340711,29,0,21.212781098776,-0.500426985482494,-10.6594472938504
2,55,-110,-27.5,165,0,-27.5,1,0,161.540481435224,161.540481435224,29,1,-28.287218901224,0.499573014517506,-14.175530413691
3,0,-42,-21,42,-10,-11,0,1,-93.868214755965,-83.868214755965,29,1,-11.787218901224,0.499573014517506,-5.9325756741521
3,0,-84,-42,84,-30,-12,0,1,-1236.27419674709,-1206.27419674709,29,1,-12.787218901224,0.499573014517506,-6.43214868866961
2,75,-150,-37.5,225,0,-37.5,1,0,510.987394508275,510.987394508275,29,1,-38.287218901224,0.499573014517506,-19.171260558866
2,75,-150,-37.5,225,0,-37.5,0,1,510.987394508275,510.987394508275,29,1,-38.287218901224,0.499573014517506,-19.171260558866
2,55,-28,13.5,83,0,13.5,1,0,163.563421016528,163.563421016528,29,1,12.712781098776,0.499573014517506,6.30696318152681
3,0,-42,-21,42,-25,4,0,1,-93.868214755965,-68.868214755965,29,1,3.21278109877598,0.499573014517506,1.5610195436105
2,75,-75,0,150,0,0,1,0,511.146847883215,511.146847883215,29,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-54,-27,54,-15,-12,1,0,-200.449874796126,-185.449874796126,29,1,-12.787218901224,0.499573014517506,-6.43214868866961
2,75,-150,-37.5,225,0,-37.5,0,1,510.987394508275,510.987394508275,29,1,-38.287218901224,0.499573014517506,-19.171260558866
2,40,-54,-7,94,0,-7,1,0,62.1402435931769,62.1402435931769,29,1,-7.78721890122403,0.499573014517506,-3.93428361608207
1,108,0,54,108,30,24,1,0,50.1940526562807,20.1940526562807,29,1,23.212781098776,0.499573014517506,11.5524798339606
3,0,-105,-52.5,105,-25,-27.5,0,1,-4333.77655503024,-4308.77655503024,29,1,-28.287218901224,0.499573014517506,-14.175530413691
1,50,0,25,50,10,15,1,0,24.1627495893493,14.1627495893493,29,1,14.212781098776,0.499573014517506,7.05632270330307
2,55,-19,18,74,0,18,1,0,164.842822422417,164.842822422417,29,1,17.212781098776,0.499573014517506,8.55504174685558
3,0,-42,-21,42,-25,4,0,1,-93.868214755965,-68.868214755965,29,1,3.21278109877598,0.499573014517506,1.5610195436105
3,0,-79,-39.5,79,-25,-14.5,0,1,-915.984536000311,-890.984536000311,29,1,-15.287218901224,0.499573014517506,-7.68108122496337
2,40,-14,13,54,0,13,1,0,65.9932385790748,65.9932385790748,29,1,12.212781098776,0.499573014517506,6.05717667426805
1,72,0,36,72,20,16,1,0,34.2809978409047,14.2809978409047,29,1,15.212781098776,0.499573014517506,7.55589571782057
1,47,0,23.5,47,15,8.5,1,0,22.759202244926,7.75920224492605,29,1,7.71278109877597,0.499573014517506,3.80909810893927
1,34,0,17,34,20,-3,0,1,16.6100427774814,-3.38995722251857,29,1,-3.78721890122402,0.499573014517506,-1.93599155801205
2,15,-5,5,20,0,5,1,0,9.35709997564133,9.35709997564133,29,1,4.21278109877597,0.499573014517506,2.060592558128
3,0,-63,-31.5,63,-20,-11.5,0,1,-348.381077221603,-328.381077221603,29,1,-12.287218901224,0.499573014517506,-6.18236218141085
2,25,-19,3,44,0,3,1,0,20.4882410045638,20.4882410045638,29,1,2.21278109877598,0.499573014517506,1.06144652909299
3,0,-75,-37.5,75,-15,-22.5,0,1,-720.201666957183,-705.201666957183,29,1,-23.287218901224,0.499573014517506,-11.6776653411034
3,0,-50,-25,50,-30,5,1,0,-156.215321425176,-126.215321425176,29,1,4.21278109877597,0.499573014517506,2.060592558128
2,75,-75,0,150,0,0,0,1,511.146847883215,511.146847883215,29,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-44,-22,44,-20,-2,1,0,-106.792265471007,-86.7922654710067,29,1,-2.78721890122402,0.499573014517506,-1.43641854349454
2,55,-19,18,74,0,18,1,0,164.842822422417,164.842822422417,29,1,17.212781098776,0.499573014517506,8.55504174685558
1,95,0,47.5,95,30,17.5,0,1,44.5380194026875,14.5380194026875,29,1,16.712781098776,0.499573014517506,8.30525523959683
2,55,-61,-3,116,0,-3,1,0,161.861241244055,161.861241244055,29,1,-3.78721890122402,0.499573014517506,-1.93599155801205
3,0,-28,-14,28,-10,-4,0,1,-36.0585005607421,-26.0585005607421,29,1,-4.78721890122403,0.499573014517506,-2.43556457252956
2,40,-44,-2,84,0,-2,0,1,62.5003668014539,62.5003668014539,29,1,-2.78721890122402,0.499573014517506,-1.43641854349454
3,0,-50,-25,50,-10,-15,0,1,-156.215321425176,-146.215321425176,29,1,-15.787218901224,0.499573014517506,-7.93086773222212
3,0,-72,-36,72,-20,-16,0,1,-601.092272791686,-581.092272791686,29,1,-16.787218901224,0.499573014517506,-8.43044074673963
3,0,-67,-33.5,67,-30,-3.5,0,1,-444.2523357212,-414.2523357212,29,1,-4.28721890122403,0.499573014517506,-2.1857780652708
2,15,-8,3.5,23,0,3.5,1,0,8.29952861127493,8.29952861127493,29,1,2.71278109877598,0.499573014517506,1.31123303635174
1,36,0,18,36,20,-2,0,1,17.5632121647925,-2.43678783520749,29,1,-2.78721890122402,0.499573014517506,-1.43641854349454
3,0,-79,-39.5,79,-25,-14.5,0,1,-915.984536000311,-890.984536000311,29,1,-15.287218901224,0.499573014517506,-7.68108122496337
1,62,0,31,62,25,6,1,0,29.7195917819805,4.71959178198047,29,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-79,-39.5,79,-25,-14.5,1,0,-38.5518008610795,-13.5518008610795,30,0,-15.287218901224,-0.500426985482494,7.60613767626065
3,0,-60,-30,60,-30,0,1,0,-29.45092127898,0.549078721019967,30,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-150,-75,150,-30,-45,0,1,-71.6305890027239,-41.6305890027239,30,0,-45.787218901224,-0.500426985482494,22.8691607334767
2,15,-15,0,30,0,0,1,0,0.225016875506273,0.225016875506273,30,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,15,-17,-1,32,0,-1,0,1,-0.743490352244108,-0.743490352244108,30,0,-1.78721890122402,-0.500426985482494,0.850373372246989
2,55,-55,0,110,0,0,1,0,3.02805143884993,3.02805143884993,30,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-100,-50,100,-20,-30,0,1,-48.4871881272287,-28.4871881272287,30,0,-30.787218901224,-0.500426985482494,15.3627559512393
