trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
1,46,0,23,46,25,-2,1,0,107.657724420216,82.6577244202156,2,1,-3.0475,0.5,-1.3890625
3,0,-67,-33.5,67,-30,-3.5,0,1,-639.843531423856,-609.843531423856,2,1,-4.5475,0.5,-2.1390625
3,0,-67,-33.5,67,-30,-3.5,0,1,-639.843531423856,-609.843531423856,2,1,-4.5475,0.5,-2.1390625
2,55,-42,6.5,97,0,6.5,0,1,7.70519762398941,7.70519762398941,2,1,5.4525,0.5,2.8609375
2,75,-58,8.5,133,0,8.5,1,0,10.767049160715,10.767049160715,2,1,7.4525,0.5,3.8609375
1,84,0,42,84,30,12,1,0,962.107747990877,932.107747990877,2,1,10.9525,0.5,5.6109375
2,40,-26,7,66,0,7,1,0,7.57293190056873,7.57293190056873,2,1,5.9525,0.5,3.1109375
3,0,-44,-22,44,-20,-2,0,1,-132.728342828334,-112.728342828334,2,1,-3.0475,0.5,-1.3890625
2,75,-38,18.5,113,0,18.5,1,0,20.2985458879155,20.2985458879155,2,1,17.4525,0.5,8.8609375
2,55,-42,6.5,97,0,6.5,0,1,7.70519762398941,7.70519762398941,2,1,5.4525,0.5,2.8609375
3,0,-20,-10,20,-10,0,1,0,-20.9101006584119,-10.9101006584119,2,1,-1.0475,0.5,-0.3890625
1,44,0,22,44,20,2,1,0,95.3477967187767,75.3477967187767,2,1,0.9525,0.5,0.6109375
3,0,-30,-15,30,-15,0,0,1,-47.7609250217353,-32.7609250217353,2,1,-1.0475,0.5,-0.3890625
1,75,0,37.5,75,15,22.5,1,0,578.856989878729,563.856989878729,2,1,21.4525,0.5,10.8609375
1,54,0,27,54,15,12,1,0,173.24228891614,158.24228891614,2,1,10.9525,0.5,5.6109375
2,40,-44,-2,84,0,-2,1,0,12.2213690397503,12.2213690397503,3,0,-3.0475,-0.5,1.6584375
3,0,-32,-16,32,-10,-6,1,0,-15.0183276069195,-5.01832760691953,3,0,-7.0475,-0.5,3.6584375
3,0,-126,-63,126,-30,-33,0,1,-49.4863271430169,-19.4863271430169,3,0,-34.0475,-0.5,17.1584375
1,25,0,12.5,25,15,-2.5,0,1,13.2302507680867,-1.76974923191328,3,0,-3.5475,-0.5,1.9084375
3,0,-46,-23,46,-25,2,1,0,-21.008024521666,3.99197547833396,3,0,0.9525,-0.5,-0.3415625
3,0,-105,-52.5,105,-25,-27.5,0,1,-42.8691475231179,-17.8691475231179,3,0,-28.5475,-0.5,14.4084375
2,40,-36,2,76,0,2,1,0,14.3319788906804,14.3319788906804,3,0,0.9525,-0.5,-0.3415625
2,40,-80,-20,120,0,-20,1,0,5.45369311744205,5.45369311744205,3,0,-21.0475,-0.5,10.6584375
1,105,0,52.5,105,25,27.5,1,0,67.1110203168349,42.1110203168349,3,0,26.4525,-0.5,-13.0915625
1,34,0,17,34,20,-3,0,1,18.3694421047486,-1.63055789525136,3,0,-4.0475,-0.5,2.1584375
2,40,-54,-7,94,0,-7,1,0,9.93605294002716,9.93605294002716,3,0,-8.0475,-0.5,4.1584375
3,0,-25,-12.5,25,-10,-2.5,1,0,-11.895322745505,-1.89532274550505,3,0,-3.5475,-0.5,1.9084375
1,56,0,28,56,20,8,0,1,31.8440041427601,11.8440041427601,3,0,6.9525,-0.5,-3.3415625
2,40,-44,-2,84,0,-2,1,0,12.2213690397503,12.2213690397503,3,0,-3.0475,-0.5,1.6584375
2,25,-50,-12.5,75,0,-12.5,1,0,-1.83894807004713,-1.83894807004713,3,0,-13.5475,-0.5,6.9084375
1,60,0,30,60,30,0,0,1,34.4404945259164,4.44049452591637,3,0,-1.0475,-0.5,0.6584375
1,79,0,39.5,79,25,14.5,1,0,47.4326581012132,22.4326581012132,3,0,13.4525,-0.5,-6.5915625
1,42,0,21,42,15,6,1,0,23.1156613869891,8.1156613869891,3,0,4.9525,-0.5,-2.3415625
2,15,-15,0,30,0,0,1,0,1.80865660587369,1.80865660587369,3,0,-1.0475,-0.5,0.6584375
1,42,0,21,42,15,6,1,0,23.1156613869891,8.1156613869891,3,0,4.9525,-0.5,-2.3415625
1,67,0,33.5,67,30,3.5,0,1,39.0983461264562,9.09834612645622,3,0,2.4525,-0.5,-1.0915625
1,70,0,35,70,25,10,1,0,41.1399234396663,16.1399234396663,3,0,8.9525,-0.5,-4.3415625
3,0,-46,-23,46,-25,2,1,0,-21.008024521666,3.99197547833396,3,0,0.9525,-0.5,-0.3415625
2,25,-28,-1.5,53,0,-1.5,1,0,4.08529317728708,4.08529317728708,3,0,-2.5475,-0.5,1.4084375
2,75,-38,18.5,113,0,18.5,1,0,58.2673619054926,58.2673619054926,3,0,17.4525,-0.5,-8.5915625
1,34,0,17,34,20,-3,1,0,18.3694421047486,-1.63055789525136,3,0,-4.0475,-0.5,2.1584375
3,0,-63,-31.5,63,-20,-11.5,1,0,-27.8444077413817,-7.84440774138173,3,0,-12.5475,-0.5,6.4084375
2,40,-31,4.5,71,0,4.5,1,0,15.7950787618078,15.7950787618078,3,0,3.4525,-0.5,-1.5915625
1,36,0,18,36,10,8,1,0,19.5400268134444,9.5400268134444,3,0,6.9525,-0.5,-3.3415625
2,40,-36,2,76,0,2,1,0,14.3319788906804,14.3319788906804,3,0,0.9525,-0.5,-0.3415625
3,0,-22,-11,22,-10,-1,1,0,-10.5298904095843,-0.529890409584302,3,0,-2.0475,-0.5,1.1584375
3,0,-108,-54,108,-30,-24,0,1,-43.8488279143566,-13.8488279143566,3,0,-25.0475,-0.5,12.6584375
1,90,0,45,90,25,20,1,0,55.478055561863,30.478055561863,3,0,18.9525,-0.5,-9.3415625
3,0,-37,-18.5,37,-15,-3.5,1,0,-17.1961106322443,-2.19611063224431,3,0,-4.5475,-0.5,2.4084375
2,55,-55,0,110,0,0,1,0,25.8025818155872,25.8025818155872,3,0,-1.0475,-0.5,0.6584375
3,0,-56,-28,56,-25,-3,0,1,-25.0856082038294,-0.0856082038293557,3,0,-4.0475,-0.5,2.1584375
3,0,-105,-52.5,105,-25,-27.5,1,0,-42.8691475231179,-17.8691475231179,3,0,-28.5475,-0.5,14.4084375
2,40,-54,-7,94,0,-7,1,0,9.93605294002716,9.93605294002716,3,0,-8.0475,-0.5,4.1584375
2,40,-31,4.5,71,0,4.5,1,0,15.7950787618078,15.7950787618078,3,0,3.4525,-0.5,-1.5915625
3,0,-56,-28,56,-25,-3,0,1,-25.0856082038294,-0.0856082038293557,3,0,-4.0475,-0.5,2.1584375
1,27,0,13.5,27,15,-1.5,0,1,14.3543739916842,-0.645626008315807,3,0,-2.5475,-0.5,1.4084375
1,33,0,16.5,33,15,1.5,1,0,17.788088641603,2.78808864160301,3,0,0.4525,-0.5,-0.0915624999999999
1,125,0,62.5,125,25,37.5,1,0,83.8949618844776,58.8949618844776,3,0,36.4525,-0.5,-18.0915625
1,50,0,25,50,10,15,1,0,28.0358573546516,18.0358573546516,3,0,13.9525,-0.5,-6.8415625
2,25,-50,-12.5,75,0,-12.5,0,1,-1.83894807004713,-1.83894807004713,3,0,-13.5475,-0.5,6.9084375
3,0,-54,-27,54,-15,-12,1,0,-24.283087265815,-9.28308726581504,3,0,-13.0475,-0.5,6.6584375
2,25,-5,10,30,0,10,1,0,12.9669076258721,12.9669076258721,3,0,8.9525,-0.5,-4.3415625
3,0,-60,-30,60,-30,0,1,0,-26.6715173666808,3.32848263331918,3,0,-1.0475,-0.5,0.6584375
2,15,-3,6,18,0,6,1,0,7.01196679371592,7.01196679371592,3,0,4.9525,-0.5,-2.3415625
3,0,-47,-23.5,47,-15,-8.5,0,1,-21.4231615959149,-6.42316159591492,3,0,-9.5475,-0.5,4.9084375
3,0,-32,-16,32,-10,-6,0,1,-15.0183276069195,-5.01832760691953,3,0,-7.0475,-0.5,3.6584375
1,100,0,50,100,20,30,1,0,63.1457983877965,43.1457983877965,3,0,28.9525,-0.5,-14.3415625
3,0,-63,-31.5,63,-20,-11.5,0,1,-27.8444077413817,-7.84440774138173,3,0,-12.5475,-0.5,6.4084375
3,0,-18,-9,18,-10,1,1,0,-8.68363802359929,1.31636197640071,3,0,-0.0475000000000001,-0.5,0.1584375
1,22,0,11,22,10,1,1,0,11.5629221732091,1.5629221732091,3,0,-0.0475000000000001,-0.5,0.1584375
1,50,0,25,50,25,0,1,0,28.0358573546516,3.0358573546516,3,0,-1.0475,-0.5,0.6584375
1,46,0,23,46,25,-2,1,0,25.5536190867503,0.553619086750295,3,0,-3.0475,-0.5,1.6584375
1,125,0,62.5,125,25,37.5,1,0,83.8949618844776,58.8949618844776,3,0,36.4525,-0.5,-18.0915625
1,63,0,31.5,63,20,11.5,1,0,36.4187644793181,16.4187644793181,3,0,10.4525,-0.5,-5.0915625
2,25,-50,-12.5,75,0,-12.5,0,1,-1.83894807004713,-1.83894807004713,3,0,-13.5475,-0.5,6.9084375
3,0,-63,-31.5,63,-15,-16.5,1,0,-6.09883438179774,8.90116561820226,3,1,-17.5475,0.5,-8.6390625
1,62,0,31,62,25,6,1,0,216.800643195904,191.800643195904,3,1,4.9525,0.5,2.6109375
3,0,-84,-42,84,-30,-12,1,0,-6.12844354599609,23.8715564540039,3,1,-13.0475,0.5,-6.3890625
1,44,0,22,44,20,2,1,0,81.4432074708746,61.4432074708746,3,1,0.9525,0.5,0.6109375
3,0,-36,-18,36,-20,2,1,0,-5.80868787362011,14.1913121263799,3,1,0.9525,0.5,0.6109375
2,55,-110,-27.5,165,0,-27.5,1,0,196.301131942955,196.301131942955,3,1,-28.5475,0.5,-14.1390625
3,0,-63,-31.5,63,-20,-11.5,1,0,-6.09883438179774,13.9011656182023,3,1,-12.5475,0.5,-6.1390625
2,25,-5,10,30,0,10,1,0,26.1806251243241,26.1806251243241,3,1,8.9525,0.5,4.6109375
3,0,-105,-52.5,105,-25,-27.5,1,0,-6.13379080404181,18.8662091959582,3,1,-28.5475,0.5,-14.1390625
2,15,-12,1.5,27,0,1.5,1,0,7.696351372914,7.696351372914,3,1,0.4525,0.5,0.3609375
3,0,-50,-25,50,-25,0,1,0,-6.03072260934375,18.9692773906563,3,1,-1.0475,0.5,-0.3890625
2,15,-8,3.5,23,0,3.5,1,0,8.81310691107558,8.81310691107558,3,1,2.4525,0.5,1.3609375
3,0,-18,-9,18,-10,1,1,0,-4.72014541507725,5.27985458492275,3,1,-0.0475000000000001,0.5,0.1109375
1,50,0,25,50,10,15,1,0,113.771240233731,103.771240233731,3,1,13.9525,0.5,7.1109375
3,0,-108,-54,108,-30,-24,1,0,-6.13404642999871,23.8659535700013,3,1,-25.0475,0.5,-12.3890625
3,0,-63,-31.5,63,-20,-11.5,1,0,-6.09883438179774,13.9011656182023,3,1,-12.5475,0.5,-6.1390625
2,15,-20,-2.5,35,0,-2.5,1,0,6.11322159148523,6.11322159148523,3,1,-3.5475,0.5,-1.6390625
2,55,-19,18,74,0,18,1,0,199.099940357482,199.099940357482,3,1,16.9525,0.5,8.6109375
3,0,-22,-11,22,-10,-1,1,0,-5.113742087558,4.886257912442,3,1,-2.0475,0.5,-0.8890625
1,95,0,47.5,95,30,17.5,1,0,1190.16852355205,1160.16852355205,3,1,16.4525,0.5,8.3609375
3,0,-42,-21,42,-10,-11,1,0,-5.93488070740451,4.06511929259549,3,1,-12.0475,0.5,-5.8890625
1,30,0,15,30,15,0,1,0,35.1427834341153,20.1427834341153,3,1,-1.0475,0.5,-0.3890625
3,0,-18,-9,18,-10,1,1,0,-4.72014541507725,5.27985458492275,3,1,-0.0475000000000001,0.5,0.1109375
2,40,-14,13,54,0,13,1,0,75.402639907535,75.402639907535,3,1,11.9525,0.5,6.1109375
2,75,-15,30,90,0,30,1,0,673.973426416268,673.973426416268,3,1,28.9525,0.5,14.6109375
3,0,-25,-12.5,25,-10,-2.5,1,0,-5.335250372183,4.664749627817,3,1,-3.5475,0.5,-1.6390625
3,0,-32,-16,32,-10,-6,1,0,-5.68293398762107,4.31706601237893,3,1,-7.0475,0.5,-3.3890625
1,56,0,28,56,20,8,1,0,157.540631398326,137.540631398326,3,1,6.9525,0.5,3.6109375
2,40,-20,10,60,0,10,1,0,74.2872094358746,74.2872094358746,3,1,8.9525,0.5,4.6109375
3,0,-20,-10,20,-10,0,1,0,-4.93294739799442,5.06705260200558,3,1,-1.0475,0.5,-0.3890625
1,37,0,18.5,37,15,3.5,1,0,54.2432797066627,39.2432797066627,3,1,2.4525,0.5,1.3609375
2,25,-22,1.5,47,0,1.5,1,0,22.1609891445063,22.1609891445063,3,1,0.4525,0.5,0.3609375
2,40,-54,-7,94,0,-7,1,0,71.9974765023366,71.9974765023366,3,1,-8.0475,0.5,-3.8890625
1,150,0,75,150,30,45,1,0,19285.7451749443,19255.7451749443,3,1,43.9525,0.5,22.1109375
1,28,0,14,28,10,4,1,0,30.815564723412,20.815564723412,3,1,2.9525,0.5,1.6109375
3,0,-42,-21,42,-25,4,1,0,-5.93488070740451,19.0651192925955,3,1,2.9525,0.5,1.6109375
3,0,-50,-25,50,-25,0,1,0,-6.03072260934375,18.9692773906563,3,1,-1.0475,0.5,-0.3890625
1,25,0,12.5,25,10,2.5,1,0,25.0915452199254,15.0915452199254,3,1,1.4525,0.5,0.8609375
2,15,-17,-1,32,0,-1,1,0,6.62212254211754,6.62212254211754,3,1,-2.0475,0.5,-0.8890625
3,0,-36,-18,36,-10,-8,1,0,-5.80868787362011,4.19131212637989,3,1,-9.0475,0.5,-4.3890625
2,40,-8,16,48,0,16,1,0,76.9870947554649,76.9870947554649,3,1,14.9525,0.5,7.6109375
1,42,0,21,42,10,11,1,0,72.6680474468614,62.6680474468614,3,1,9.9525,0.5,5.1109375
2,75,-48,13.5,123,0,13.5,1,0,670.935002113954,670.935002113954,3,1,12.4525,0.5,6.3609375
2,15,-10,2.5,25,0,2.5,1,0,8.22210125427744,8.22210125427744,3,1,1.4525,0.5,0.8609375
1,36,0,18,36,10,8,1,0,51.084426420551,41.084426420551,3,1,6.9525,0.5,3.6109375
1,37,0,18.5,37,15,3.5,1,0,54.2432797066627,39.2432797066627,3,1,2.4525,0.5,1.3609375
2,55,-42,6.5,97,0,6.5,1,0,197.01982623321,197.01982623321,3,1,5.4525,0.5,2.8609375
3,0,-60,-30,60,-30,0,1,0,-6.08882562898777,23.9111743710122,3,1,-1.0475,0.5,-0.3890625
2,75,-48,13.5,123,0,13.5,1,0,670.935002113954,670.935002113954,3,1,12.4525,0.5,6.3609375
3,0,-150,-75,150,-30,-45,0,1,-6.13493922544039,23.8650607745596,3,1,-46.0475,0.5,-22.8890625
2,25,-34,-4.5,59,0,-4.5,1,0,20.9706844765087,20.9706844765087,3,1,-5.5475,0.5,-2.6390625
2,25,-25,0,50,0,0,1,0,21.7811478947601,21.7811478947601,3,1,-1.0475,0.5,-0.3890625
1,54,0,27,54,15,12,1,0,141.455022652404,126.455022652404,3,1,10.9525,0.5,5.6109375
2,40,-36,2,76,0,2,1,0,72.6748756600785,72.6748756600785,3,1,0.9525,0.5,0.6109375
2,75,-67,4,142,0,4,1,0,670.58906617297,670.58906617297,3,1,2.9525,0.5,1.6109375
1,72,0,36,72,20,16,1,0,365.740333735488,345.740333735488,3,1,14.9525,0.5,7.6109375
2,55,-49,3,104,0,3,1,0,196.773724351561,196.773724351561,3,1,1.9525,0.5,1.1109375
1,22,0,11,22,10,1,1,0,20.1722205001501,10.1722205001501,3,1,-0.0475000000000001,0.5,0.1109375
2,75,-150,-37.5,225,0,-37.5,1,0,670.420720285181,670.420720285181,3,1,-38.5475,0.5,-19.1390625
2,75,-58,8.5,133,0,8.5,1,0,670.706644674116,670.706644674116,3,1,7.4525,0.5,3.8609375
1,42,0,21,42,15,6,1,0,18.9415754029813,3.94157540298129,4,0,4.9525,-0.5,-2.3415625
1,63,0,31.5,63,15,16.5,1,0,27.0211125730943,12.0211125730943,4,0,15.4525,-0.5,-7.5915625
1,50,0,25,50,30,-5,0,1,22.1199216928595,-7.88007830714049,4,0,-6.0475,-0.5,3.1584375
1,70,0,35,70,25,10,1,0,29.5311910281287,4.53119102812865,4,0,8.9525,-0.5,-4.3415625
3,0,-25,-12.5,25,-10,-2.5,0,1,-14.5774503156668,-4.5774503156668,4,0,-3.5475,-0.5,1.9084375
1,17,0,8.5,17,10,-1.5,0,1,8.14877155985427,-1.85122844014573,4,0,-2.5475,-0.5,1.4084375
3,0,-105,-52.5,105,-25,-27.5,0,1,-105.225895306891,-80.225895306891,4,0,-28.5475,-0.5,14.4084375
1,72,0,36,72,20,16,1,0,30.2323673928969,10.2323673928969,4,0,14.9525,-0.5,-7.3415625
2,55,-74,-9.5,129,0,-9.5,1,0,-7.39384574160928,-7.39384574160928,4,0,-10.5475,-0.5,5.4084375
3,0,-50,-25,50,-25,0,1,0,-34.2549500162712,-9.25495001627122,4,0,-1.0475,-0.5,0.6584375
1,25,0,12.5,25,10,2.5,1,0,11.7503097415405,1.75030974154046,4,0,1.4525,-0.5,-0.5915625
2,25,-34,-4.5,59,0,-4.5,1,0,-4.05668741903225,-4.05668741903225,4,0,-5.5475,-0.5,2.9084375
2,25,-22,1.5,47,0,1.5,1,0,1.77767778781945,1.77767778781945,4,0,0.4525,-0.5,-0.0915624999999999
2,40,-40,0,80,0,0,0,1,0.800106672355692,0.800106672355692,4,0,-1.0475,-0.5,0.6584375
2,55,-42,6.5,97,0,6.5,1,0,7.70519762398941,7.70519762398941,4,0,5.4525,-0.5,-2.5915625
2,15,-3,6,18,0,6,1,0,6.05878005954596,6.05878005954596,4,0,4.9525,-0.5,-2.3415625
2,75,-75,0,150,0,0,1,0,2.81381860659219,2.81381860659219,4,0,-1.0475,-0.5,0.6584375
3,0,-25,-12.5,25,-15,2.5,1,0,-14.5774503156668,0.422549684333202,4,0,1.4525,-0.5,-0.5915625
1,74,0,37,74,30,7,1,0,30.9265669362645,0.926566936264528,4,0,5.9525,-0.5,-2.8415625
1,50,0,25,50,20,5,1,0,22.1199216928595,2.11992169285951,4,0,3.9525,-0.5,-1.8415625
2,55,-61,-3,116,0,-3,0,1,-1.318072774248,-1.318072774248,4,0,-4.0475,-0.5,2.1584375
3,0,-56,-28,56,-25,-3,0,1,-39.9229044316169,-14.9229044316169,4,0,-4.0475,-0.5,2.1584375
2,75,-48,13.5,123,0,13.5,1,0,15.5089689810681,15.5089689810681,4,0,12.4525,-0.5,-6.0915625
3,0,-79,-39.5,79,-25,-14.5,0,1,-65.8559753321102,-40.8559753321102,4,0,-15.5475,-0.5,7.9084375
3,0,-42,-21,42,-15,-6,0,1,-27.305390131544,-12.305390131544,4,0,-7.0475,-0.5,3.6584375
1,33,0,16.5,33,15,1.5,1,0,15.2106295912084,0.210629591208411,4,0,0.4525,-0.5,-0.0915624999999999
2,25,-28,-1.5,53,0,-1.5,0,1,-1.14825633716215,-1.14825633716215,4,0,-2.5475,-0.5,1.4084375
2,15,-5,5,20,0,5,1,0,5.06277190420062,5.06277190420062,4,0,3.9525,-0.5,-1.8415625
2,25,-22,1.5,47,0,1.5,1,0,1.77767778781945,1.77767778781945,4,0,0.4525,-0.5,-0.0915624999999999
2,55,-42,6.5,97,0,6.5,1,0,7.70519762398941,7.70519762398941,4,0,5.4525,-0.5,-2.5915625
1,47,0,23.5,47,15,8.5,1,0,20.9429150371264,5.94291503712645,4,0,7.4525,-0.5,-3.5915625
3,0,-20,-10,20,-10,0,0,1,-11.3020479300585,-1.30204793005853,4,0,-1.0475,-0.5,0.6584375
1,42,0,21,42,15,6,1,0,18.9415754029813,3.94157540298129,4,0,4.9525,-0.5,-2.3415625
1,36,0,18,36,20,-2,1,0,16.4729788588728,-3.5270211411272,4,0,-3.0475,-0.5,1.6584375
3,0,-74,-37,74,-30,-7,0,1,-59.5943441250576,-29.5943441250576,4,0,-8.0475,-0.5,4.1584375
1,47,0,23.5,47,15,8.5,1,0,20.9429150371264,5.94291503712645,4,0,7.4525,-0.5,-3.5915625
3,0,-25,-12.5,25,-15,2.5,1,0,-14.5774503156668,0.422549684333202,4,0,1.4525,-0.5,-0.5915625
2,40,-80,-20,120,0,-20,0,1,-18.036439710488,-18.036439710488,4,0,-21.0475,-0.5,10.6584375
2,40,-80,-20,120,0,-20,0,1,-18.036439710488,-18.036439710488,4,0,-21.0475,-0.5,10.6584375
3,0,-54,-27,54,-15,-12,0,1,-37.9880656618645,-22.9880656618645,4,0,-13.0475,-0.5,6.6584375
1,79,0,39.5,79,25,14.5,1,0,32.6319960751132,7.63199607511324,4,0,13.4525,-0.5,-6.5915625
1,27,0,13.5,27,15,-1.5,0,1,12.6284088311966,-2.37159116880344,4,0,-2.5475,-0.5,1.4084375
2,15,-17,-1,32,0,-1,0,1,-0.871625374685713,-0.871625374685713,4,0,-2.0475,-0.5,1.1584375
2,15,-5,5,20,0,5,1,0,5.06277190420062,5.06277190420062,4,0,3.9525,-0.5,-1.8415625
2,15,-15,0,30,0,0,1,0,0.112502109390788,0.112502109390788,4,0,-1.0475,-0.5,0.6584375
2,15,-30,-7.5,45,0,-7.5,0,1,-7.22070091788645,-7.22070091788645,4,0,-8.5475,-0.5,4.4084375
2,75,-38,18.5,113,0,18.5,1,0,20.2985458879155,20.2985458879155,4,0,17.4525,-0.5,-8.5915625
3,0,-95,-47.5,95,-30,-17.5,0,1,-88.6153485494232,-58.6153485494232,4,0,-18.5475,-0.5,9.4084375
1,20,0,10,20,10,0,0,1,9.51625819640404,-0.48374180359596,4,0,-1.0475,-0.5,0.6584375
3,0,-32,-16,32,-10,-6,0,1,-19.5060600700829,-9.5060600700829,4,0,-7.0475,-0.5,3.6584375
2,75,-67,4,142,0,4,1,0,6.53967611070399,6.53967611070399,4,0,2.9525,-0.5,-1.3415625
2,75,-48,13.5,123,0,13.5,1,0,15.5089689810681,15.5089689810681,4,0,12.4525,-0.5,-6.0915625
1,37,0,18.5,37,15,3.5,1,0,16.8895716147874,1.88957161478743,4,0,2.4525,-0.5,-1.0915625
3,0,-18,-9,18,-10,1,1,0,-10.0459324583613,-0.045932458361321,4,0,-0.0475000000000001,-0.5,0.1584375
3,0,-90,-45,90,-25,-20,0,1,-81.0283146277302,-56.0283146277302,4,0,-21.0475,-0.5,10.6584375
1,36,0,18,36,20,-2,0,1,16.4729788588728,-3.5270211411272,4,0,-3.0475,-0.5,1.6584375
2,25,-22,1.5,47,0,1.5,1,0,1.77767778781945,1.77767778781945,4,0,0.4525,-0.5,-0.0915624999999999
1,79,0,39.5,79,25,14.5,1,0,32.6319960751132,7.63199607511324,4,0,13.4525,-0.5,-6.5915625
3,0,-40,-20,40,-20,0,0,1,-25.6697667580372,-5.66976675803723,4,0,-1.0475,-0.5,0.6584375
2,55,-42,6.5,97,0,6.5,1,0,7.70519762398941,7.70519762398941,4,0,5.4525,-0.5,-2.5915625
3,0,-54,-27,54,-15,-12,1,0,-25.5931008923913,-10.5931008923913,4,1,-13.0475,0.5,-6.3890625
2,75,-150,-37.5,225,0,-37.5,1,0,-19.1772603623241,-19.1772603623241,4,1,-38.5475,0.5,-19.1390625
1,42,0,21,42,15,6,0,1,19.5294317976687,4.52943179766865,4,1,4.9525,0.5,2.6109375
1,37,0,18.5,37,15,3.5,0,1,17.3522016548219,2.35220165482194,4,1,2.4525,0.5,1.3609375
1,56,0,28,56,25,3,1,0,25.4268236174019,0.426823617401919,4,1,1.9525,0.5,1.1109375
1,32,0,16,32,10,6,1,0,15.1365346428061,5.1365346428061,4,1,4.9525,0.5,2.6109375
2,15,-8,3.5,23,0,3.5,1,0,3.70840298318448,3.70840298318448,4,1,2.4525,0.5,1.3609375
2,40,-14,13,54,0,13,1,0,14.3258193187624,14.3258193187624,4,1,11.9525,0.5,6.1109375
1,42,0,21,42,10,11,1,0,19.5294317976687,9.52943179766865,4,1,9.9525,0.5,5.1109375
2,40,-26,7,66,0,7,0,1,8.65878693737653,8.65878693737653,4,1,5.9525,0.5,3.1109375
1,42,0,21,42,25,-4,0,1,19.5294317976687,-5.47056820233135,4,1,-5.0475,0.5,-2.3890625
2,40,-40,0,80,0,0,1,0,2.28820322139731,2.28820322139731,4,1,-1.0475,0.5,-0.3890625
2,75,-67,4,142,0,4,1,0,11.3321608273231,11.3321608273231,4,1,2.9525,0.5,1.6109375
3,0,-105,-52.5,105,-25,-27.5,0,1,-47.3539385074532,-22.3539385074532,4,1,-28.5475,0.5,-14.1390625
2,25,-9,8,34,0,8,1,0,8.51461477156257,8.51461477156257,4,1,6.9525,0.5,3.6109375
3,0,-79,-39.5,79,-25,-14.5,0,1,-36.5375545078796,-11.5375545078796,4,1,-15.5475,0.5,-7.6390625
1,36,0,18,36,10,8,1,0,16.9121647452263,6.91216474522628,4,1,6.9525,0.5,3.6109375
3,0,-42,-21,42,-25,4,1,0,-20.1421859762188,4.85781402378116,4,1,2.9525,0.5,1.6109375
3,0,-46,-23,46,-25,2,1,0,-21.9737126137274,3.02628738627261,4,1,0.9525,0.5,0.6109375
3,0,-50,-25,50,-30,5,1,0,-23.7906454910101,6.2093545089899,4,1,3.9525,0.5,2.1109375
3,0,-70,-35,70,-25,-10,0,1,-32.6604411502985,-7.66044115029853,4,1,-11.0475,0.5,-5.3890625
3,0,-62,-31,62,-25,-6,0,1,-29.1550397793123,-4.15503977931228,4,1,-7.0475,0.5,-3.3890625
1,27,0,13.5,27,15,-1.5,0,1,12.8817521962814,-2.11824780371858,4,1,-2.5475,0.5,-1.1390625
1,25,0,12.5,25,15,-2.5,0,1,11.9687326213032,-3.03126737869681,4,1,-3.5475,0.5,-1.6390625
2,75,-67,4,142,0,4,1,0,11.3321608273231,11.3321608273231,4,1,2.9525,0.5,1.6109375
1,47,0,23.5,47,15,8.5,1,0,21.6688918650944,6.66889186509437,4,1,7.4525,0.5,3.8609375
2,15,-20,-2.5,35,0,-2.5,0,1,-2.05661601032579,-2.05661601032579,4,1,-3.5475,0.5,-1.6390625
3,0,-17,-8.5,17,-10,1.5,1,0,-8.35712384062334,1.64287615937666,4,1,0.4525,0.5,0.3609375
3,0,-84,-42,84,-30,-12,0,1,-38.6615413288353,-8.66154132883531,4,1,-13.0475,0.5,-6.3890625
3,0,-72,-36,72,-20,-16,0,1,-33.5280629851988,-13.5280629851988,4,1,-17.0475,0.5,-8.3890625
3,0,-95,-47.5,95,-30,-17.5,0,1,-43.2602165141594,-13.2602165141594,4,1,-18.5475,0.5,-9.1390625
2,25,-13,6,38,0,6,1,0,6.57648387882072,6.57648387882072,4,1,4.9525,0.5,2.6109375
2,25,-9,8,34,0,8,1,0,8.51461477156257,8.51461477156257,4,1,6.9525,0.5,3.6109375
1,25,0,12.5,25,15,-2.5,0,1,11.9687326213032,-3.03126737869681,4,1,-3.5475,0.5,-1.6390625
1,84,0,42,84,30,12,1,0,36.3890726509588,6.38907265095876,4,1,10.9525,0.5,5.6109375
3,0,-22,-11,22,-10,-1,1,0,-10.7615106317383,-0.76151063173832,4,1,-2.0475,0.5,-0.8890625
1,62,0,31,62,25,6,1,0,27.8671472421426,2.86714724214264,4,1,4.9525,0.5,2.6109375
1,105,0,52.5,105,25,27.5,1,0,43.9338104559081,18.9338104559081,4,1,26.4525,0.5,13.3609375
1,74,0,37,74,30,7,1,0,32.5967109937566,2.59671099375664,4,1,5.9525,0.5,3.1109375
1,28,0,14,28,10,4,1,0,13.335870892297,3.33587089229701,4,1,2.9525,0.5,1.6109375
2,40,-40,0,80,0,0,0,1,2.28820322139731,2.28820322139731,4,1,-1.0475,0.5,-0.3890625
1,90,0,45,90,25,20,1,0,38.6015893901347,13.6015893901347,4,1,18.9525,0.5,9.6109375
2,75,-101,-13,176,0,-13,0,1,-2.04577152997049,-2.04577152997049,4,1,-14.0475,0.5,-6.8890625
